year,iso,r_gdp,emp,hours,t_hours,pop,h_exp,DHI
1994,ROU,272.15155,12.10861,,,22.733021,,
1995,ROU,291.58115,11.6175,1822.6454,21174.582,22.687407,,
1996,ROU,302.97531,11.2364,1861.4635,20916.148,22.622471,,
1997,ROU,288.28378,11.3319,1860.5239,21083.271,22.557739,,
1998,ROU,282.43216,10.9901,1859.1493,20432.236,22.511375,,
1999,ROU,281.36829,10.8555,1850.0447,20083.16,22.47629,,
2000,ROU,288.29352,10.7716,1852.999,19959.764,22.447353,69.893456,
2001,ROU,303.33719,10.6573,1852.4805,19742.439,22.415499,78.817535,
2002,ROU,320.63641,9.5739002,1867.1761,17876.158,22.365751,96.576988,
2003,ROU,328.14301,9.5693998,1837.0599,17579.561,22.261114,143.54553,
2004,ROU,362.36215,9.1875,1886.5806,17332.959,22.134693,190.79506,
2005,ROU,379.27771,9.1590996,1876.9961,17191.596,21.998306,254.52962,
2006,ROU,409.72922,9.3533001,1836.0746,17173.355,21.868378,291.00409,
2007,ROU,439.36826,9.4884005,1839.9408,17458.094,21.547716,415.0679,
2008,ROU,480.26236,9.3591003,1835.2521,17176.309,21.191601,521.31561,
2009,ROU,453.76431,9.0171003,1815.4971,16370.519,21.015766,449.37692,
2010,ROU,436.06186,8.7250996,1840.6689,16060.021,20.891285,472.20752,
2011,ROU,444.3735,8.5227003,1849.2693,15760.767,20.78899,426.59973,
2012,ROU,453.44168,8.6452999,1811.5428,15661.331,20.698725,401.67105,
2013,ROU,470.54083,8.5693998,1806.4569,15480.252,20.62496,495.23624,
2014,ROU,487.52139,8.6345997,1792.5336,15477.81,20.550421,503.34753,
2015,ROU,501.92111,8.5256996,1785.6711,15224.096,20.453222,442.24039,
2016,ROU,525.52649,8.4295998,1809.0284,15249.386,20.333704,476.24506,
2017,ROU,563.99207,8.6309996,1785.8381,15413.569,20.216602,555.1131,
2018,ROU,589.22809,8.6387997,1786.9827,15437.386,20.096682,687.15411,
2019,ROU,613.54822,8.6346998,1791.1963,15466.443,19.992601,738.55817,
2020,ROU,589.86908,8.4804001,1794.6052,15218.97,19.944105,,
2021,ROU,636.04388,8.5062418,1794.6052,15265.347,19.869343,,
1950,RUS,735.04669,44.151371,,,101.93681,,
1951,RUS,738.39313,44.960663,,,103.50691,,
1952,RUS,786.25793,45.908085,,,105.38509,,
1953,RUS,820.06549,46.877468,,,107.3028,,
1954,RUS,859.89758,47.846558,,,109.20892,,
1955,RUS,933.53577,48.825008,,,111.1255,,
1956,RUS,1022.9066,49.727711,,,112.8593,,
1957,RUS,1043.6582,50.617832,,,114.55484,,
1958,RUS,1121.9825,51.516083,,,116.25916,,
1959,RUS,1109.5994,52.415649,,,117.95686,,
1960,RUS,1215.0355,53.309235,,,119.63163,,
1961,RUS,1302.5181,54.520321,,,121.32435,,
1962,RUS,1398.9044,55.680939,,,122.87756,,
1963,RUS,1454.8606,56.782772,,,124.27652,,
1964,RUS,1549.4265,57.824215,,,125.52151,,
1965,RUS,1634.645,58.770435,,,126.54129,,
1966,RUS,1750.7047,59.655834,,,127.41477,,
1967,RUS,1860.9991,60.498547,,,128.18387,,
1968,RUS,1976.3811,61.310673,,,128.8765,,
1969,RUS,2027.767,62.129688,,,129.57262,,
1970,RUS,2198.0994,62.942703,,,130.24548,,
1971,RUS,2290.4197,63.792053,,,130.9774,,
1972,RUS,2356.8418,64.676071,,,131.76868,,
1973,RUS,2541.804,65.564209,,,132.55618,,
1974,RUS,2632.8411,66.475746,,,133.37868,,
1975,RUS,2740.2,67.439812,,,134.29337,,
1976,RUS,2824.749,68.441765,,,135.26926,,
1977,RUS,2911.9072,69.460548,,,136.26369,,
1978,RUS,2967.0854,70.480576,,,137.24586,,
1979,RUS,2996.8149,71.474731,,,138.16368,,
1980,RUS,3101.1755,72.453613,,,139.03885,,
1981,RUS,3138.4021,72.779655,,,139.89998,,
1982,RUS,3157.3931,73.297112,,,140.82182,,
1983,RUS,3220.3557,73.474869,,,141.86172,,
1984,RUS,3233.4524,74.673706,,,142.92226,,
1985,RUS,3281.8914,74.001213,,,143.938,,
1986,RUS,3363.6174,74.270798,,,144.96655,,
1987,RUS,3360.6104,74.414978,,,145.95891,,
1988,RUS,3414.2886,74.53743,,,146.86571,,
1989,RUS,3438.3364,74.624329,,,147.3517,,
1990,RUS,3353.3892,74.384361,,,147.97301,,
1991,RUS,3185.7197,72.925812,,,148.39783,,
1992,RUS,2723.7905,71.170998,2330.9177,165893.73,148.54179,,
1993,RUS,2486.8206,68.564812,2338.1528,160315.02,148.46239,,
1994,RUS,2170.9944,64.858429,2285.0952,148207.69,148.4115,,
1995,RUS,2081.9836,64.055374,2280.2717,146063.67,148.37939,,
1996,RUS,2006.8706,62.999905,2255.6799,142107.63,148.16373,,
1997,RUS,2034.5884,60.208324,2351.6741,141590.36,147.91896,,
1998,RUS,1925.8424,58.464016,2346.7744,137201.84,147.67436,,
1999,RUS,2048.1545,62.944843,2235.9309,140740.33,147.21835,,
2000,RUS,2253.905,65.070404,2196.6128,142934.48,146.60043,95.412064,
2001,RUS,2368.6541,65.12291,2223.1416,144777.45,145.98001,118.10949,
2002,RUS,2482.2346,66.658859,2177.8135,145170.56,145.31001,140.75539,
2003,RUS,2663.335,66.339409,2214.3625,146899.5,144.65213,164.64774,
2004,RUS,2854.4546,67.318611,2195.9263,147826.7,144.07082,209.1971,
2005,RUS,3036.46,68.338989,2180.9822,149046.13,143.52229,271.88461,
2006,RUS,3284.0356,69.168732,2168.0952,149964.39,143.05312,352.55194,
2007,RUS,3564.3306,70.770302,2145.979,151871.58,142.80858,461.50531,
2008,RUS,3751.385,71.003059,2148.4661,152547.67,142.74583,609.16022,
2009,RUS,3457.9934,69.410461,2138.2683,148418.19,142.78882,515.85449,
2010,RUS,3613.7322,69.933708,2149.6301,150331.59,142.85294,566.09088,
2011,RUS,3767.8279,70.856613,2132.521,151103.22,142.96439,682.66058,
2012,RUS,3919.4487,71.545418,2119.696,151654.55,143.2052,757.04456,
2013,RUS,3988.2515,71.391457,2113.1162,150858.45,143.51048,807.07654,
2014,RUS,4017.6157,71.539047,2104.8638,150579.94,146.09416,737.64923,
2015,RUS,3938.3594,72.323624,2086.2893,150888,146.40955,498.05597,
2016,RUS,3945.9868,72.392632,2080.9993,150649,146.6781,464.89777,
2017,RUS,4018.033,72.315933,2075.7803,150112,146.84596,579.67218,
2018,RUS,4130.8291,72.531639,2067.6494,149970,146.83417,609.00916,
2019,RUS,4214.8081,71.933083,2062.188,148339.53,146.76826,653.41724,
2020,RUS,4090.4177,70.600998,1898.5563,134039.97,146.53172,,
2021,RUS,4253.7197,70.746986,1990.3815,140813.48,146.25691,,
1950,RWA,1.5366673,1.1972082,,,2.439435,,
1951,RWA,1.6242574,1.2200432,,,2.485919,,
1952,RWA,1.6749674,1.2441176,,,2.5349269,,
1953,RWA,1.7395074,1.2694877,,,2.5865729,,
1954,RWA,1.8378541,1.2962129,,,2.6409781,,
1955,RWA,1.8962475,1.324357,,,2.698272,,
1956,RWA,1.9684709,1.3539869,,,2.7585909,,
1957,RWA,2.0422308,1.3851748,,,2.822082,,
1958,RWA,2.1006243,1.4179977,,,2.8889019,,
1959,RWA,2.2220211,1.4523135,,,2.958761,,
1960,RWA,2.2911711,1.4881935,,,3.0318041,,
1961,RWA,2.1928244,1.4873704,,,3.045908,,
1962,RWA,2.4417644,1.4822152,,,3.0512421,,
1963,RWA,2.2020442,1.5120323,,,3.129004,,
1964,RWA,1.9269809,1.5305072,,,3.1839931,,
1965,RWA,2.0622077,1.5609707,,,3.2646401,,
1966,RWA,2.2066543,1.5971663,,,3.358202,,
1967,RWA,2.3618577,1.632562,,,3.4510789,,
1968,RWA,2.5262811,1.6693562,,,3.5479319,,
1969,RWA,2.8044178,1.7112784,,,3.656796,,
1970,RWA,3.1117513,1.7542812,,,3.769171,,
1971,RWA,3.1486313,1.7999251,,,3.8802249,,
1972,RWA,3.1578515,1.8456123,,,3.992121,,
1973,RWA,3.2546616,1.893633,,,4.109838,,
1974,RWA,3.4083283,1.9407475,,,4.2263799,,
1975,RWA,4.0429716,1.993879,,,4.356863,,
1976,RWA,3.9738219,2.053448,,,4.5023522,,
1977,RWA,4.1797352,2.1167593,,,4.6570721,,
1978,RWA,4.5900254,2.1828506,,,4.8189931,,
1979,RWA,5.0218291,2.2460318,,,4.975585,,
1980,RWA,5.6349592,2.3115597,,,5.1384778,,
1981,RWA,6.0006862,2.3921604,,,5.3067489,,
1982,RWA,6.5031762,2.4753404,,,5.480042,,
1983,RWA,6.891953,2.5613813,,,5.6589479,,
1984,RWA,6.5999861,2.6436181,,,5.8287382,,
1985,RWA,6.8904166,2.7185729,,,5.9818139,,
1986,RWA,7.2669001,2.8038549,,,6.1569471,,
1987,RWA,7.2115798,2.9050341,,,6.3662081,,
1988,RWA,6.9641767,3.0122108,,,6.5877399,,
1989,RWA,7.104013,3.1171808,,,6.8035622,,
1990,RWA,7.0548396,3.2052767,,,6.98176,,
1991,RWA,6.7514815,3.2902999,,,7.1494169,,
1992,RWA,7.1970797,3.1605,,,7.3292146,,
1993,RWA,6.4501667,3.0164001,,,7.6495805,,
1994,RWA,3.7481918,2.9319,,,5.9922633,,
1995,RWA,4.6680355,2.9242001,,,5.264514,,
1996,RWA,5.209341,3.0042,,,6.3348851,,
1997,RWA,5.9855328,3.1766,,,7.3945246,,
1998,RWA,6.484726,3.3915999,,,7.7206864,,
1999,RWA,6.6992407,3.592,,,7.8082027,,
2000,RWA,7.2572207,3.753,,,7.8677511,9.322052,
2001,RWA,7.8736491,3.9015999,,,7.981195,7.920927,
2002,RWA,8.9117899,4.0092001,,,8.1435919,7.3005772,
2003,RWA,9.1097202,4.0974002,,,8.2882395,17.319206,
2004,RWA,9.7877569,4.1855998,,,8.4678822,20.553888,
2005,RWA,10.705849,4.2858,1298.9917,5567.2188,8.6453781,25.630136,
2006,RWA,11.692071,4.4001002,1299.4161,5717.561,8.8340788,27.926102,
2007,RWA,12.58745,4.5229001,1299.6815,5878.3296,9.0603437,34.487576,
2008,RWA,13.992209,4.6503,1299.6019,6043.5386,9.2900095,41.129669,
2009,RWA,14.864903,4.7747998,1297.8927,6197.1782,9.4893417,45.260193,
2010,RWA,15.954947,4.9053998,1297.0944,6362.7666,9.7022524,49.315437,
2011,RWA,17.223366,5.0332999,1295.853,6522.417,9.9732199,53.073898,
2012,RWA,18.712498,5.1669002,1294.354,6687.7979,10.271199,58.792873,
2013,RWA,19.59816,5.3053999,1292.5068,6857.2661,10.589993,48.988342,
2014,RWA,20.805016,5.4487,1290.7751,7033.0469,10.899894,51.924412,
2015,RWA,22.651043,5.6033001,1290.0117,7228.3223,11.122154,49.980839,
2016,RWA,24.00399,5.7721,1288.5731,7437.7734,11.3444,51.84296,
2017,RWA,24.961029,5.9443998,1287.6744,7654.4521,11.634047,49.348064,
2018,RWA,27.102186,6.1164999,1286.3005,7867.6572,11.913211,52.295345,
2019,RWA,29.648979,6.2921,1284.3523,8081.2734,12.180702,51.399124,
2020,RWA,29.589977,6.2117,1213.7019,7539.1523,12.426219,,
2021,RWA,30.743986,6.5390587,1262.1788,8253.4619,12.654658,,
1950,SAU,57.589481,1.5004818,,,3.8598011,,
1951,SAU,62.426998,1.5230614,,,3.9317529,,
1952,SAU,66.170311,1.5462048,,,4.0056772,,
1953,SAU,72.735512,1.5699036,,,4.0815721,,
1954,SAU,81.028397,1.5945276,,,4.1604242,,
1955,SAU,82.928848,1.6204408,,,4.2432179,,
1956,SAU,89.03334,1.6472524,,,4.32897,,
1957,SAU,92.20076,1.6756973,,,4.4196501,,
1958,SAU,96.750328,1.7053823,,,4.5142708,,
1959,SAU,106.71331,1.7366636,,,4.613822,,
1960,SAU,117.36736,1.7695199,,,4.7183008,,
1961,SAU,131.30402,1.807209,,,4.8277078,,
1962,SAU,146.96835,1.8469564,,,4.9430289,,
1963,SAU,159.75322,1.8891171,,,5.065249,,
1964,SAU,173.80505,1.9329436,,,5.1923981,,
1965,SAU,194.8828,1.9795238,,,5.3274322,,
1966,SAU,223.21683,2.0284758,,,5.4693651,,
1967,SAU,242.85484,2.0797853,,,5.6181979,,
1968,SAU,264.50848,2.1338024,,,5.7749162,,
1969,SAU,284.77997,2.1901474,,,5.9385338,,
1970,SAU,311.5015,2.2488053,,,6.1090512,,
1971,SAU,375.3974,2.3213141,,,6.2874541,,
1972,SAU,461.47824,2.7079411,,,6.4727559,,
1973,SAU,573.0202,3.0617661,,,6.6669278,,
1974,SAU,666.00964,2.4019656,,,6.868001,,
1975,SAU,606.54419,2.5113447,,,7.2048202,,
1976,SAU,714.63635,2.955215,,,7.6204352,,
1977,SAU,765.32837,3.2445371,,,8.1285048,,
1978,SAU,725.38062,3.4459403,,,8.7088013,,
1979,SAU,811.84143,3.4795876,,,9.3460188,,
1980,SAU,857.73077,3.1581681,,,9.9991608,,
1981,SAU,874.396,3.5205581,,,10.627409,,
1982,SAU,693.13495,3.3801231,,,11.254672,,
1983,SAU,581.8772,3.6453142,,,11.912032,,
1984,SAU,554.75317,4.1092892,,,12.60694,,
1985,SAU,500.41776,4.569766,,,13.330067,,
1986,SAU,585.55273,5.7083144,,,13.998295,,
1987,SAU,546.71606,5.1503663,,,14.619745,,
1988,SAU,618.38672,5.8275766,,,15.233131,,
1989,SAU,615.27582,5.2127843,,,15.829361,,
1990,SAU,708.75781,4.9879632,,,16.06076,,
1991,SAU,815.12732,5.4651628,,,16.592958,,
1992,SAU,847.6308,5.411437,,,17.095636,,
1993,SAU,836.07123,5.4982934,,,17.568716,,
1994,SAU,840.74274,5.4998822,,,18.012701,,
1995,SAU,842.52588,5.4213829,,,18.430531,,
1996,SAU,864.74683,5.3388047,,,18.819818,,
1997,SAU,874.2912,5.4639282,,,19.187723,,
1998,SAU,899.58771,5.5724535,,,19.558462,,
1999,SAU,865.73383,5.592854,,,19.963697,,
2000,SAU,914.43512,5.7133451,,,20.425947,386.25922,
2001,SAU,903.36353,5.8086152,,,20.956438,387.4863,
2002,SAU,877.896,5.9130068,,,21.549334,369.50018,
2003,SAU,976.58972,6.3155017,,,22.188856,382.39011,
2004,SAU,1054.3113,6.7179966,,,22.850363,400.87582,
2005,SAU,1113.0764,7.120491,2547.5776,18140.004,23.516098,471.11945,
2006,SAU,1144.1139,7.5229859,2548.9155,19175.457,24.177784,556.06555,
2007,SAU,1165.2468,7.7553935,2551.812,19790.305,24.841064,587.97845,
2008,SAU,1238.0724,7.987103,2555.8784,20414.064,25.518051,596.52649,
2009,SAU,1212.5771,8.1479921,2558.4146,20845.941,26.22703,691.32269,
2010,SAU,1273.6849,8.8348722,2566.5706,22675.322,27.068451,702.67108,
2011,SAU,1401.0131,9.9355335,2573.9973,25574.039,27.809988,881.39575,
2012,SAU,1476.8287,10.263236,2593.7629,26620.4,28.516258,1014.6996,
2013,SAU,1516.6917,10.681889,2553.1965,27272.963,29.219965,1109.5057,
2014,SAU,1572.0887,10.983922,2433.6008,26730.482,29.936104,1278.9766,
2015,SAU,1636.645,11.357174,2293.2021,26044.297,30.645903,1237.3335,
2016,SAU,1663.9875,12.031558,2293.6421,27596.088,31.359541,1160.0516,
2017,SAU,1651.6487,12.240241,2297.8267,28125.949,32.183659,1302.7686,
2018,SAU,1691.8517,12.744889,2302.4333,29344.258,32.869167,1341.5198,
2019,SAU,1697.4589,13.525542,2301.4983,31129.014,33.660568,1316.2603,
2020,SAU,1627.7513,13.918775,2197.4541,30585.869,34.541889,,
2021,SAU,1671.9723,14.319403,2272.804,32545.193,35.107109,,
1950,SCG,,2.3117533,,,5.3613458,,
1951,SCG,,2.3414738,,,5.4319839,,
1952,SCG,,2.3649609,,,5.4882016,,
1953,SCG,,2.3954735,,,5.5607629,,
1954,SCG,,2.4275024,,,5.6368918,,
1955,SCG,,2.461041,,,5.7165751,,
1956,SCG,,2.4822628,,,5.7676902,,
1957,SCG,,2.5040569,,,5.8201675,,
1958,SCG,,2.5248191,,,5.8702793,,
1959,SCG,,2.549994,,,5.930685,,
1960,SCG,,2.5725322,,,5.9849944,,
1961,SCG,,2.60043,,,6.043622,,
1962,SCG,,2.6292763,,,6.1043296,,
1963,SCG,,2.6577907,,,6.1641417,,
1964,SCG,,2.6843781,,,6.2193666,,
1965,SCG,,2.7128682,,,6.2788796,,
1966,SCG,,2.7419865,,,6.3397231,,
1967,SCG,,2.7675793,,,6.3922977,,
1968,SCG,,2.7941177,,,6.4469461,,
1969,SCG,,2.8200057,,,6.4999828,,
1970,SCG,76.137489,2.844605,,,6.5499434,,
1971,SCG,84.916534,2.8782856,,,6.6063852,,
1972,SCG,87.847649,2.9154716,,,6.6704879,,
1973,SCG,90.77877,2.9502602,,,6.7287178,,
1974,SCG,102.48893,2.9881196,,,6.7935615,,
1975,SCG,102.48893,3.0264821,,,6.859138,,
1976,SCG,105.66311,3.0621588,,,6.9182348,,
1977,SCG,113.3555,3.0975935,,,6.9764171,,
1978,SCG,119.60378,3.1314795,,,7.0307598,,
1979,SCG,127.8109,3.1647863,,,7.0834689,,
1980,SCG,133.95909,3.2174513,,,7.1790452,,
1981,SCG,135.92918,3.290467,,,7.1928797,,
1982,SCG,137.92825,3.3651397,,,7.2534719,,
1983,SCG,135.66016,3.4415071,,,7.2959075,,
1984,SCG,137.7865,3.5196075,,,7.2959075,,
1985,SCG,138.21176,3.5994804,,,7.3366685,,
1986,SCG,143.31496,3.6811657,,,7.3768268,,
1987,SCG,140.90512,3.7647047,,,7.4013872,,
1988,SCG,139.0623,3.8501396,,,7.4333982,,
1989,SCG,141.75565,3.8578553,,,7.4661331,,
1990,SCG,130.55696,3.7421198,,,7.7192655,,
1991,SCG,115.41235,3.6302419,,,7.684948,,
1992,SCG,83.212303,3.5067906,,,7.6455317,,
1993,SCG,57.582912,3.4064863,,,7.6396785,,
1994,SCG,59.022488,3.337045,,,7.6344066,,
1995,SCG,62.62286,3.2830348,,,7.6249881,,
1996,SCG,66.317604,3.2714612,,,7.641346,,
1997,SCG,71.097366,3.4682119,,,7.6274667,,
1998,SCG,73.472649,3.4604962,,,7.6091261,,
1999,SCG,66.548462,3.1788728,,,7.6109653,,
2000,SCG,70.629089,3.0940001,,,7.5866904,,
2001,SCG,75.487511,3.1059999,,,7.5736494,,
2002,SCG,80.303917,3,,,7.5702176,,
2003,SCG,83.827454,2.9189999,,,7.5505958,,
2004,SCG,91.395569,2.931,,,7.5330024,,
2005,SCG,96.450058,2.733,2189.1528,5982.9546,7.5104027,,
2006,SCG,101.37653,2.631,2191.4673,5765.7505,7.4809299,,
2007,SCG,107.90469,2.6559999,2195.1294,5830.2637,7.4506588,,
2008,SCG,114.00732,2.822,2205.2058,6223.0908,7.4190054,,
2009,SCG,110.89293,2.6159999,2203.6523,5764.7544,7.3893204,,
2010,SCG,111.70361,2.3959999,2188.0989,5242.6846,7.3596754,,
2011,SCG,113.9782,2.253,2188.3887,4930.4399,7.3042417,,
2012,SCG,113.20139,2.2279999,2209.1838,4922.0615,7.2688937,,
2013,SCG,116.47589,2.3110001,2117.2227,4892.9014,7.2336168,,
2014,SCG,114.6245,2.559,1902.4144,4868.2783,7.1985312,,
2015,SCG,116.69468,2.5739999,2033.7004,5234.7451,7.1617808,,
2016,SCG,120.59064,2.7190001,2028.912,5516.6118,7.1243739,,
2017,SCG,123.12444,2.7950001,2003.2507,5599.0854,7.0865631,,
2018,SCG,128.65904,2.8329999,2026.8204,5741.9824,7.047945,,
2019,SCG,134.12514,2.901,2026.6388,5879.2793,7.0102358,,
2020,SCG,132.81108,2.9575222,1871.4174,5534.7583,6.9915323,,
2021,SCG,139.78575,2.9012394,1961.9299,5692.0288,6.9582338,,
1950,SDN,23.222225,1.4955243,,,6.3264408,,
1951,SDN,24.336893,1.5340419,,,6.5021825,,
1952,SDN,25.544449,1.5735453,,,6.6828051,,
1953,SDN,26.752003,1.6140598,,,6.8684459,,
1954,SDN,28.052448,1.6556108,,,7.0592427,,
1955,SDN,29.42256,1.6982249,,,7.2553406,,
1956,SDN,32.534336,1.7419289,,,7.4568858,,
1957,SDN,32.093117,1.7867506,,,7.6640291,,
1958,SDN,33.416782,1.8327183,,,7.8769274,,
1959,SDN,37.387783,1.8798609,,,8.0957384,,
1960,SDN,38.08445,1.9282085,,,8.3206282,,
1961,SDN,38.08445,1.9790077,,,8.5509109,,
1962,SDN,40.731785,2.0311418,,,8.7875662,,
1963,SDN,39.570671,2.0846457,,,9.0307722,,
1964,SDN,39.152672,2.137717,,,9.2727327,,
1965,SDN,41.800007,2.1865184,,,9.4967794,,
1966,SDN,41.173004,2.236233,,,9.7253819,,
1967,SDN,39.895782,2.2945611,,,9.9920912,,
1968,SDN,42.334118,2.3533385,,,10.261457,,
1969,SDN,44.911785,2.4121768,,,10.531796,,
1970,SDN,43.030785,2.4781492,,,10.834032,,
1971,SDN,46.003227,2.5439904,,,11.144256,,
1972,SDN,45.027897,2.6130955,,,11.470059,,
1973,SDN,41.405228,2.700078,,,11.875807,,
1974,SDN,45.562008,2.7762556,,,12.235579,,
1975,SDN,51.344341,2.8569036,,,12.616551,,
1976,SDN,60.795788,2.9423816,,,13.020448,,
1977,SDN,70.038231,3.0311935,,,13.440771,,
1978,SDN,68.946785,3.1324539,,,13.918121,,
1979,SDN,61.794342,3.2450254,,,14.447785,,
1980,SDN,62.398121,3.3577094,,,14.980121,,
1981,SDN,63.698563,3.4747515,,,15.481144,,
1982,SDN,71.756676,3.5970166,,,16.004042,,
1983,SDN,73.242897,3.8466358,,,17.091375,,
1984,SDN,69.573784,3.9793806,,,17.657164,,
1985,SDN,65.208008,4.1198945,,,18.255842,,
